,distance,number_of_the_match,official_code,official_job_name,matched_ID,matched_Title,matched_Organisation ID,matched_Organisation Name,matched_Organisation Profile,matched_Posted By - Name,matched_Posted By - Profile,matched_Short description,matched_Location,matched_Remote work allowed,matched_Benefits,matched_Workplace type,matched_Description,matched_Seniority level,matched_Under 10 applications,matched_Job functions,matched_Date posted,matched_Date expires,matched_Industry,matched_Source domain,matched_Easy apply,matched_Job type,matched_Industry.1,matched_Link
1450,144.68132,1,15-1211.01,Health Informatics Specialists,3277949076,Healthcare Go-To-Market (GTM) Manager,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Bremen, Bremen, Germany",,,Remote,,,,,2022-09-21 14:13:15,2022-10-05 14:15:39,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3277949076
1451,138.82724,1,13-1082.00,Project Management Specialists,3283904135,Senior Critical Environment Technician,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Middenmeer, North Holland, Netherlands",,,On-site,,,,,2022-09-23 14:10:51,2022-10-05 14:15:39,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3283904135
1452,172.8081,1,43-4141.00,New Accounts Clerks,3270367639,Supporting next generation workforce - Manager,b3JnOjgwNTM3MDgx,EY,,,,-,"Eschborn, Hesse, Germany",,,,,,,,2022-09-14 19:49:16,2022-10-05 14:15:39,,careers.ey.com,NO,,,https://www.linkedin.com/jobs/view/3270367639
1453,137.58481,1,15-1243.00,Database Architects,3290773507,Cloud Solution Architect | Data & Analytics,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Brandenburg, Germany",,,Remote,,,,,2022-09-29 15:35:52,2022-10-05 14:15:39,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3290773507
1454,158.4802,1,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,3283490021,"Management Assistent Afdeling Biotechnologie (0,7 - 0,8 fte)",b3JnOjI5ODY1NA==,Delft University of Technology,,,,-,"Delft, South Holland, Netherlands",,,On-site,,,,,2022-09-22 14:01:57,2022-10-05 14:15:39,,www.tudelft.nl,NO,,,https://www.linkedin.com/jobs/view/3283490021
1455,145.49483,1,51-9195.05,"Potters, Manufacturing",3251969500,Ouvrier d'atelier de fabrication,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-09-08 15:45:58,2022-10-05 14:15:39,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3251969500
1456,115.31082,1,13-1151.00,Training and Development Specialists,3295234806,Recruiter,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Ontario, Canada",,,,,,,,2022-09-23 14:43:45,2022-10-05 14:15:39,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3295234806
1457,109.379745,1,25-1054.00,"Physics Teachers, Postsecondary",3296480733,"Student Physics, Mathematics, Materials Science or similar (f/m/x)",b3JnOjE4NjQxOTE=,German Aerospace Center (DLR),,,,-,"Ulm, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-05 16:43:39,2022-10-05 14:15:39,,www.dlr.de,NO,,,https://www.linkedin.com/jobs/view/3296480733
1458,89.31847,1,19-2012.00,Physicists,3264053513,Associate Physicist/ Physicist,b3JnOjE0NzM0MzM0,Northrop Grumman,,,,-,"Linthicum, MD",,,On-site,,,,,2022-08-18 16:40:43,2022-10-05 14:15:39,,9nl.es,NO,,,https://www.linkedin.com/jobs/view/3264053513
1459,106.601006,1,17-2112.01,Human Factors Engineers and Ergonomists,3256905738,Engineering Project Coordinator (DE),b3JnOjgxMDE2MDcx,Signaloid,,,,-,"Munich, Bavaria, Germany",,,Remote,,,,,2022-09-07 09:33:28,2022-10-05 14:15:39,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3256905738
1460,128.7536,1,49-9031.00,Home Appliance Repairers,3255184386,Product Manager - Work from Home,b3JnOjE3MDIxOQ==,Lumen Technologies,,,,-,United States,,,Remote,,,,,2022-09-09 00:00:00,2022-10-05 14:15:39,,jsv3.recruitics.com,NO,,,https://www.linkedin.com/jobs/view/3255184386
1461,146.91322,1,47-2082.00,Tapers,3292995078,Coordonnateur de projet,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Longueuil, QC",,,Hybrid,,,,,2022-09-28 17:30:09,2022-10-05 14:15:39,,,NO,,,https://www.linkedin.com/jobs/view/3292995078
1462,225.11426,1,25-1054.00,"Physics Teachers, Postsecondary",3289021225,"Student Researcher, MS, 2023",b3JnOjYwMDE3NTY1,Google,,,,-,"Madison, WI",,,,,,,,2022-09-27 20:23:34,2022-10-05 14:15:39,,careers.google.com,NO,,,https://www.linkedin.com/jobs/view/3289021225
1463,115.153694,1,49-9071.00,"Maintenance and Repair Workers, General",3277747395,Temporary Engineering Operations and Project Manager,b3JnOjg3MjE1,Quantum,,,,-,"Bracknell, England, United Kingdom",,,On-site,,,,,2022-09-27 17:11:42,2022-10-05 14:15:39,,recruiting2.ultipro.com,NO,,,https://www.linkedin.com/jobs/view/3277747395
1464,107.384384,1,17-2112.00,Industrial Engineers,3266627563,PLC Controls Engineer,b3JnOjEyMDQ5MTE=,Quantum Marine Stabilizers,,,,-,"Miami, FL",,,On-site,,,,,2022-09-12 16:42:59,2022-10-05 14:15:39,,www.ziprecruiter.com,NO,,,https://www.linkedin.com/jobs/view/3266627563
1465,125.84982,1,27-2012.03,Media Programming Directors,3284771255,Interdisciplinary (Program Directors),b3JnOjEzMDA0,National Science Foundation (NSF),,,,-,"Alexandria, VA",,,On-site,,,,,2022-08-30 12:01:16,2022-10-05 14:15:39,,beta.nsf.gov,NO,,,https://www.linkedin.com/jobs/view/3284771255
1466,76.46495,1,15-1243.01,Data Warehousing Specialists,3242052625,Data Services Executive,b3JnOjU0NjU5OTE4,Walnut Unlimited,,,,-,"London Area, United Kingdom",,,On-site,,,,,2022-08-04 15:02:35,2022-10-05 14:15:39,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3242052625
1467,141.64807,1,43-4051.00,Customer Service Representatives,3259746208,Customer Acquisition Lead (GB),b3JnOjgxMDE2MDcx,Signaloid,,,,-,"Cambridge, England, United Kingdom",,,Remote,,,,,2022-09-09 09:03:41,2022-10-05 14:15:39,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3259746208
1468,126.96852,1,15-1299.09,Information Technology Project Managers,3299462499,Technical Specialist - Cloud Endpoint,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Hamburg, Hamburg, Germany",,,Hybrid,,,,,2022-10-05 14:09:15,2022-10-05 14:15:39,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3299462499
1469,142.97792,1,11-1011.03,Chief Sustainability Officers,3299458902,Azure Infrastructure Senior Specialist,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Stockholm, Stockholm County, Sweden",,,Hybrid,,,,,2022-10-05 14:09:17,2022-10-05 14:15:39,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3299458902
1470,155.37668,1,25-9049.00,"Teaching Assistants, All Other",3296784745,(Junior) Consultant Agile Methoden / Scrum Master (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-10-01 03:19:27,2022-10-05 14:15:39,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296784745
1471,137.58481,1,15-1243.00,Database Architects,3290769773,Cloud Solution Architect | Data & Analytics,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Hamburg, Hamburg, Germany",,,Remote,,,,,2022-09-29 15:34:05,2022-10-05 14:15:39,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3290769773
1472,146.50345,1,27-3099.00,"Media and Communication Workers, All Other",3295194541,Praktikant / Werkstudent Batteriespeicher (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-30 03:20:15,2022-10-05 14:15:39,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295194541
1473,144.68132,1,15-1211.01,Health Informatics Specialists,3277949079,Healthcare Go-To-Market (GTM) Manager,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Brandenburg, Germany",,,Remote,,,,,2022-09-21 14:13:18,2022-10-05 14:15:39,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3277949079
1474,232.52444,1,47-2043.00,Floor Sanders and Finishers,3239146817,CRM Manager (Inhouse) (m/w/d) in München,b3JnOjE2MjQ3,Deloitte,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-21 11:11:17,2022-10-05 14:15:39,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3239146817
1475,166.17307,1,25-1011.00,"Business Teachers, Postsecondary",3254175369,Asscociate Technical Account Manager - TechU Graduate Program Amazon Web Services,b3JnOjEzNzM4NzYw,Amazon Web Services (AWS),,,,-,"Frankfurt am Main, Hesse, Germany",,,,,,,,2022-10-01 10:13:56,2022-10-05 14:15:39,,www.amazon.jobs,NO,,,https://www.linkedin.com/jobs/view/3254175369
1476,226.68338,1,11-9199.01,Regulatory Affairs Managers,3278703051,Consultant Compliance (m/w/d) in Stuttgart,b3JnOjE2MjQ3,Deloitte,,,,-,"Stuttgart, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-21 23:07:26,2022-10-05 14:15:39,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3278703051
1477,147.85329,1,27-3099.00,"Media and Communication Workers, All Other",3296430803,Strategie- und Managementberater (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-30 15:20:54,2022-10-05 14:15:39,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296430803
1478,147.85329,1,27-3099.00,"Media and Communication Workers, All Other",3296432279,Strategie- und Managementberater (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Bonn, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-30 15:20:55,2022-10-05 14:15:39,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296432279
1479,144.68132,1,15-1211.01,Health Informatics Specialists,3277947208,Healthcare Go-To-Market (GTM) Manager,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,Remote,,,,,2022-09-21 14:13:48,2022-10-05 14:15:39,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3277947208
1480,62.3545,1,15-1221.00,Computer and Information Research Scientists,3279101721,"Research Scientist, Scientific Computing",b3JnOjgwNzUxMA==,"HRL Laboratories, LLC",,,,-,"Malibu, CA",,,On-site,,,,,2022-09-24 15:33:27,2022-10-05 14:15:39,,jobs.lever.co,NO,,,https://www.linkedin.com/jobs/view/3279101721
1481,91.843765,1,15-2031.00,Operations Research Analysts,3275020282,Research Program Manager,b3JnOjY3NzkwNw==,Allen Recruitment Consulting,,,,-,"Dublin, County Dublin, Ireland",,,Hybrid,,,,,2022-09-19 11:36:16,2022-10-05 14:15:39,,,NO,,,https://www.linkedin.com/jobs/view/3275020282
1482,96.13039,1,11-3051.00,Industrial Production Managers,3287517197,General Labourer/Warehouse Worker,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, Quebec, Canada",,,On-site,,,,,2022-09-26 21:02:41,2022-10-05 14:15:39,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3287517197
1483,160.2493,1,15-1299.04,Penetration Testers,3294473221,Spécialiste en amélioration de processus numérique,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Ontario, Canada",,,On-site,,,,,2022-09-16 20:55:08,2022-10-05 14:15:39,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3294473221
1484,175.20175,1,43-3051.00,Payroll and Timekeeping Clerks,3267397699,HR Analyst (Part-time),b3JnOjExNTc0Nw==,Raytheon Intelligence & Space,,,,-,"Glenrothes, Scotland, United Kingdom",,,,,,,,2022-08-22 19:57:16,2022-10-05 14:15:39,,careers.rtx.com,NO,,,https://www.linkedin.com/jobs/view/3267397699
1485,139.11604,1,13-1199.05,Sustainability Specialists,3260183751,Lecturer - IDEA Fellow:  Sustainable Climate Justice and Solutions,b3JnOjc4OTkxNA==,Stony Brook University,,,,-,"Stony Brook, NY",,,On-site,,,,,2022-09-09 23:09:09,2022-10-05 14:15:39,,apply.interfolio.com,NO,,,https://www.linkedin.com/jobs/view/3260183751
1486,222.94781,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",3283584711,Research Engineer (m/f/d) for Quantum Cryptography Software Development (Full-time / Part-time) (Vienna),b3JnOjIyOTQ1NTc=,AIT Austrian Institute of Technology GmbH,,,,-,"Vienna, Vienna, Austria",,,On-site,,,,,2022-08-28 14:52:45,2022-10-05 14:15:39,,jobs.ait.ac.at,NO,,,https://www.linkedin.com/jobs/view/3283584711
1487,244.88313,1,43-4141.00,New Accounts Clerks,3287514165,Hardware Co-op: R&D (January 2023 Term),b3JnOjgyNzE4ODI=,Sanctuary,,,,-,"Vancouver, BC",,,On-site,,,,,2022-09-26 20:49:26,2022-10-05 14:15:39,,jobs.lever.co,NO,,,https://www.linkedin.com/jobs/view/3287514165
1488,213.71222,1,47-2041.00,Carpet Installers,3249241880,Carolina CAT - Used Equipment Manager,b3JnOjQxNDgzNjc=,Carolina Cat,,,,-,"Charlotte, NC",,,On-site,,,,,2022-08-12 22:44:38,2022-10-05 14:15:39,,jobs.jobvite.com,NO,,,https://www.linkedin.com/jobs/view/3249241880
1489,285.67737,1,43-3099.00,"Financial Clerks, All Other",3281780498,Many Forklift Operator Positions Available – Salary Between $20 and $24 per hour,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Urban agglomeration of Montreal, Quebec, Canada",,,On-site,,,,,2022-09-29 15:56:32,2022-10-05 14:15:39,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3281780498
1490,248.81934,1,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",3278061216,Multiple Faculty Positions in Mechanical Engineering at The University of Texas at Austin-Fall 2023,b3JnOjI1OTE5,The University of Texas at Austin,,,,-,"Austin, TX",,,On-site,,,,,2022-09-21 19:17:43,2022-10-05 14:15:39,,faculty.utexas.edu,NO,,,https://www.linkedin.com/jobs/view/3278061216
1491,19.91191,1,43-4051.00,Customer Service Representatives,3293804560,Customer Service,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-10-03 20:44:29,2022-10-05 14:15:39,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3293804560
1492,283.47205,1,43-4141.00,New Accounts Clerks,3266784607,Computational Fluid Dynamics Intern (Summer 2023),b3JnOjEwNjAzNDc=,Tokyo Electron US,,,,-,"Austin, TX",,,On-site,,,,,2022-09-12 20:03:36,2022-10-05 14:15:39,,tel.wd3.myworkdayjobs.com,NO,,,https://www.linkedin.com/jobs/view/3266784607
1493,126.96852,1,15-1299.09,Information Technology Project Managers,3299462499,Technical Specialist - Cloud Endpoint,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Hamburg, Hamburg, Germany",,,Hybrid,,,,,2022-10-05 14:09:15,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3299462499
1494,142.97792,1,11-1011.03,Chief Sustainability Officers,3299458902,Azure Infrastructure Senior Specialist,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Stockholm, Stockholm County, Sweden",,,Hybrid,,,,,2022-10-05 14:09:17,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3299458902
1495,155.37668,1,25-9049.00,"Teaching Assistants, All Other",3296784745,(Junior) Consultant Agile Methoden / Scrum Master (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-10-01 03:19:27,2022-10-05 14:15:43,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296784745
1496,137.58481,1,15-1243.00,Database Architects,3290769773,Cloud Solution Architect | Data & Analytics,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Hamburg, Hamburg, Germany",,,Remote,,,,,2022-09-29 15:34:05,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3290769773
1497,146.50345,1,27-3099.00,"Media and Communication Workers, All Other",3295194541,Praktikant / Werkstudent Batteriespeicher (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-30 03:20:15,2022-10-05 14:15:43,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295194541
1498,144.68132,1,15-1211.01,Health Informatics Specialists,3277949079,Healthcare Go-To-Market (GTM) Manager,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Brandenburg, Germany",,,Remote,,,,,2022-09-21 14:13:18,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3277949079
1499,232.52444,1,47-2043.00,Floor Sanders and Finishers,3239146817,CRM Manager (Inhouse) (m/w/d) in München,b3JnOjE2MjQ3,Deloitte,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-21 11:11:17,2022-10-05 14:15:43,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3239146817
1500,166.17307,1,25-1011.00,"Business Teachers, Postsecondary",3254175369,Asscociate Technical Account Manager - TechU Graduate Program Amazon Web Services,b3JnOjEzNzM4NzYw,Amazon Web Services (AWS),,,,-,"Frankfurt am Main, Hesse, Germany",,,,,,,,2022-10-01 10:13:56,2022-10-05 14:15:43,,www.amazon.jobs,NO,,,https://www.linkedin.com/jobs/view/3254175369
1501,226.68338,1,11-9199.01,Regulatory Affairs Managers,3278703051,Consultant Compliance (m/w/d) in Stuttgart,b3JnOjE2MjQ3,Deloitte,,,,-,"Stuttgart, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-21 23:07:26,2022-10-05 14:15:43,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3278703051
1502,147.85329,1,27-3099.00,"Media and Communication Workers, All Other",3296430803,Strategie- und Managementberater (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-30 15:20:54,2022-10-05 14:15:43,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296430803
1503,147.85329,1,27-3099.00,"Media and Communication Workers, All Other",3296432279,Strategie- und Managementberater (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Bonn, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-30 15:20:55,2022-10-05 14:15:43,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296432279
1504,144.68132,1,15-1211.01,Health Informatics Specialists,3277947208,Healthcare Go-To-Market (GTM) Manager,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,Remote,,,,,2022-09-21 14:13:48,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3277947208
1505,62.3545,1,15-1221.00,Computer and Information Research Scientists,3279101721,"Research Scientist, Scientific Computing",b3JnOjgwNzUxMA==,"HRL Laboratories, LLC",,,,-,"Malibu, CA",,,On-site,,,,,2022-09-24 15:33:27,2022-10-05 14:15:43,,jobs.lever.co,NO,,,https://www.linkedin.com/jobs/view/3279101721
1506,91.843765,1,15-2031.00,Operations Research Analysts,3275020282,Research Program Manager,b3JnOjY3NzkwNw==,Allen Recruitment Consulting,,,,-,"Dublin, County Dublin, Ireland",,,Hybrid,,,,,2022-09-19 11:36:16,2022-10-05 14:15:43,,,NO,,,https://www.linkedin.com/jobs/view/3275020282
1507,96.13039,1,11-3051.00,Industrial Production Managers,3287517197,General Labourer/Warehouse Worker,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, Quebec, Canada",,,On-site,,,,,2022-09-26 21:02:41,2022-10-05 14:15:43,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3287517197
1508,160.2493,1,15-1299.04,Penetration Testers,3294473221,Spécialiste en amélioration de processus numérique,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Ontario, Canada",,,On-site,,,,,2022-09-16 20:55:08,2022-10-05 14:15:43,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3294473221
1509,175.20175,1,43-3051.00,Payroll and Timekeeping Clerks,3267397699,HR Analyst (Part-time),b3JnOjExNTc0Nw==,Raytheon Intelligence & Space,,,,-,"Glenrothes, Scotland, United Kingdom",,,,,,,,2022-08-22 19:57:16,2022-10-05 14:15:43,,careers.rtx.com,NO,,,https://www.linkedin.com/jobs/view/3267397699
1510,139.11604,1,13-1199.05,Sustainability Specialists,3260183751,Lecturer - IDEA Fellow:  Sustainable Climate Justice and Solutions,b3JnOjc4OTkxNA==,Stony Brook University,,,,-,"Stony Brook, NY",,,On-site,,,,,2022-09-09 23:09:09,2022-10-05 14:15:43,,apply.interfolio.com,NO,,,https://www.linkedin.com/jobs/view/3260183751
1511,222.94781,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",3283584711,Research Engineer (m/f/d) for Quantum Cryptography Software Development (Full-time / Part-time) (Vienna),b3JnOjIyOTQ1NTc=,AIT Austrian Institute of Technology GmbH,,,,-,"Vienna, Vienna, Austria",,,On-site,,,,,2022-08-28 14:52:45,2022-10-05 14:15:43,,jobs.ait.ac.at,NO,,,https://www.linkedin.com/jobs/view/3283584711
1512,244.88313,1,43-4141.00,New Accounts Clerks,3287514165,Hardware Co-op: R&D (January 2023 Term),b3JnOjgyNzE4ODI=,Sanctuary,,,,-,"Vancouver, BC",,,On-site,,,,,2022-09-26 20:49:26,2022-10-05 14:15:43,,jobs.lever.co,NO,,,https://www.linkedin.com/jobs/view/3287514165
1513,213.71222,1,47-2041.00,Carpet Installers,3249241880,Carolina CAT - Used Equipment Manager,b3JnOjQxNDgzNjc=,Carolina Cat,,,,-,"Charlotte, NC",,,On-site,,,,,2022-08-12 22:44:38,2022-10-05 14:15:43,,jobs.jobvite.com,NO,,,https://www.linkedin.com/jobs/view/3249241880
1514,285.67737,1,43-3099.00,"Financial Clerks, All Other",3281780498,Many Forklift Operator Positions Available – Salary Between $20 and $24 per hour,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Urban agglomeration of Montreal, Quebec, Canada",,,On-site,,,,,2022-09-29 15:56:32,2022-10-05 14:15:43,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3281780498
1515,248.81934,1,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",3278061216,Multiple Faculty Positions in Mechanical Engineering at The University of Texas at Austin-Fall 2023,b3JnOjI1OTE5,The University of Texas at Austin,,,,-,"Austin, TX",,,On-site,,,,,2022-09-21 19:17:43,2022-10-05 14:15:43,,faculty.utexas.edu,NO,,,https://www.linkedin.com/jobs/view/3278061216
1516,19.91191,1,43-4051.00,Customer Service Representatives,3293804560,Customer Service,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-10-03 20:44:29,2022-10-05 14:15:43,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3293804560
1517,283.47205,1,43-4141.00,New Accounts Clerks,3266784607,Computational Fluid Dynamics Intern (Summer 2023),b3JnOjEwNjAzNDc=,Tokyo Electron US,,,,-,"Austin, TX",,,On-site,,,,,2022-09-12 20:03:36,2022-10-05 14:15:43,,tel.wd3.myworkdayjobs.com,NO,,,https://www.linkedin.com/jobs/view/3266784607
1518,139.26335,1,19-2041.03,Industrial Ecologists,3291699676,Modern Work Cloud Specialist for Lifesciences and Chemicals,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Saarland, Germany",,,Hybrid,,,,,2022-09-30 08:08:59,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3291699676
1519,129.09744,1,27-3099.00,"Media and Communication Workers, All Other",3295199034,Consultant Energiespeicher / Batterie (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Hamburg, Hamburg, Germany",,,On-site,,,,,2022-09-30 03:20:31,2022-10-05 14:15:43,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295199034
1520,137.58481,1,15-1243.00,Database Architects,3290771745,Cloud Solution Architect | Data & Analytics,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"North Rhine-Westphalia, Germany",,,Remote,,,,,2022-09-29 15:35:57,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3290771745
1521,137.58481,1,15-1243.00,Database Architects,3290771747,Cloud Solution Architect | Data & Analytics,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Hamburg, Hamburg, Germany",,,Remote,,,,,2022-09-29 15:34:11,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3290771747
1522,147.85329,1,27-3099.00,"Media and Communication Workers, All Other",3296428907,Strategie- und Managementberater (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-30 15:20:53,2022-10-05 14:15:43,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296428907
1523,181.58438,1,19-4099.00,"Life, Physical, and Social Science Technicians, All Other",3295197206,Projektleitung Strategie & Digital Energy (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Aachen, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-30 03:20:14,2022-10-05 14:15:43,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295197206
1524,193.29338,1,25-1112.00,"Law Teachers, Postsecondary",3217263477,(Junior) Project Manager (PMO) - Tax (m/w/d) in Leipzig,b3JnOjE2MjQ3,Deloitte,,,,-,"Leipzig, Saxony, Germany",,,On-site,,,,,2022-09-28 10:49:23,2022-10-05 14:15:43,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3217263477
1525,137.58481,1,15-1243.00,Database Architects,3290768852,Cloud Solution Architect | Data & Analytics,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Bavaria, Germany",,,Remote,,,,,2022-09-29 15:33:54,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3290768852
1526,200.76617,1,25-1112.00,"Law Teachers, Postsecondary",3280350732,(Senior) Manager Datenschutz (m/w/d) in Frankfurt (Main),b3JnOjE2MjQ3,Deloitte,,,,-,"Frankfurt am Main, Hesse, Germany",,,On-site,,,,,2022-09-22 11:09:59,2022-10-05 14:15:43,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3280350732
1527,140.15369,1,11-9081.00,Lodging Managers,3239147646,CRM Manager (Inhouse) (m/w/d),b3JnOjE2MjQ3,Deloitte,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-21 11:51:17,2022-10-05 14:15:43,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3239147646
1528,137.58481,1,15-1243.00,Database Architects,3290769768,Cloud Solution Architect | Data & Analytics,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Munich, Bavaria, Germany",,,Remote,,,,,2022-09-29 15:35:44,2022-10-05 14:15:43,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3290769768
